country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",11-03-2026 15:00,25.32393,82.99687,CO,24,54,29
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",11-03-2026 15:00,22.611968,88.347422,OZONE,13,23,18
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",11-03-2026 15:00,22.5687319,88.2797276,PM2.5,49,63,56
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",11-03-2026 15:00,22.5687319,88.2797276,NO2,31,79,43
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",11-03-2026 15:00,22.5367507,88.3638022,PM2.5,53,78,64
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",11-03-2026 15:00,22.58157048,88.41002457,PM10,57,112,87
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",11-03-2026 15:00,22.58157048,88.41002457,NO2,12,14,13
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",11-03-2026 15:00,29.2124114,78.9611753,NH3,2,4,3
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",11-03-2026 15:00,29.2124114,78.9611753,OZONE,16,18,17
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",11-03-2026 15:00,30.075911,78.2859547,NO2,23,25,25
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",11-03-2026 15:00,23.685297,86.945968,NH3,3,9,5
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",11-03-2026 15:00,23.685297,86.945968,CO,24,54,42
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",11-03-2026 15:00,23.697936,86.944395,OZONE,4,50,27
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",11-03-2026 15:00,23.618183,87.105718,PM2.5,41,93,67
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",11-03-2026 15:00,23.616515,87.119133,SO2,4,13,7
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",11-03-2026 15:00,22.554954,88.292568,NH3,1,1,1
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",11-03-2026 15:00,22.554954,88.292568,SO2,4,30,15
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",11-03-2026 15:00,22.6025571,88.3105664,NO2,10,47,22
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",11-03-2026 15:00,16.486692,80.699436,CO,22,38,29
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",11-03-2026 15:00,16.486692,80.699436,OZONE,22,33,26
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",11-03-2026 15:00,16.509717,80.612222,PM2.5,40,81,61
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",11-03-2026 15:00,16.509717,80.612222,NH3,3,4,4
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",11-03-2026 15:00,16.509717,80.612222,SO2,14,20,15
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",11-03-2026 15:00,16.554731,80.64911,NO2,19,26,25
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",11-03-2026 15:00,16.554731,80.64911,CO,27,40,35
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",11-03-2026 15:00,17.72,83.3,SO2,5,104,33
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",11-03-2026 15:00,27.103358,93.679645,NO2,7,8,7
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",11-03-2026 15:00,27.103358,93.679645,OZONE,6,6,6
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",11-03-2026 15:00,16.186555,81.13219,PM10,NA,NA,NA
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",11-03-2026 15:00,16.9872867,81.7363176,PM2.5,29,117,69
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",11-03-2026 15:00,16.9872867,81.7363176,NH3,2,4,3
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",11-03-2026 15:00,13.67,79.35,SO2,1,25,7
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",11-03-2026 15:00,13.615387,79.40923,PM10,33,70,48
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",11-03-2026 15:00,13.615387,79.40923,NH3,5,7,5
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",11-03-2026 15:00,16.536107,80.594233,SO2,14,22,19
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",11-03-2026 15:00,25.7808257,84.7446768,NH3,7,10,8
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",11-03-2026 15:00,24.792403,84.992416,PM2.5,73,345,244
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",11-03-2026 15:00,24.792403,84.992416,CO,4,66,12
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",11-03-2026 15:00,24.762518,84.982348,PM10,50,92,69
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",11-03-2026 15:00,24.762518,84.982348,NO2,19,23,21
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",11-03-2026 15:00,24.762518,84.982348,NH3,3,5,4
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",11-03-2026 15:00,24.762518,84.982348,CO,20,44,26
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",11-03-2026 15:00,25.697189,85.2459,PM10,120,189,154
India,Assam,Guwahati,"IITG, Guwahati - PCBA",11-03-2026 15:00,26.2028636,91.70046436,SO2,32,40,34
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",11-03-2026 15:00,26.10887,91.589544,NH3,5,6,5
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",11-03-2026 15:00,26.10887,91.589544,CO,17,122,76
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",11-03-2026 15:00,26.181742,91.78063,PM2.5,40,346,233
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",11-03-2026 15:00,26.181742,91.78063,PM10,99,180,127
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",11-03-2026 15:00,26.349082,92.68449,PM10,102,143,118
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",11-03-2026 15:00,26.349082,92.68449,NH3,4,4,4
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",11-03-2026 15:00,26.349082,92.68449,SO2,7,13,12
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",11-03-2026 15:00,26.446912,91.439057,SO2,5,8,8
India,Assam,Silchar,"Tarapur, Silchar - PCBA",11-03-2026 15:00,24.82827,92.79525,NO2,18,23,23
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",11-03-2026 15:00,26.987634,94.636574,PM10,33,94,58
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",11-03-2026 15:00,26.987634,94.636574,NO2,35,62,44
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",11-03-2026 15:00,26.146529,87.454184,PM2.5,45,302,119
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",11-03-2026 15:00,26.146529,87.454184,NH3,4,4,4
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",11-03-2026 15:00,25.251013,86.989001,PM10,54,201,98
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",11-03-2026 15:00,25.265194,87.012947,PM2.5,13,47,28
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",11-03-2026 15:00,25.56752,83.966379,SO2,22,41,32
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",11-03-2026 15:00,25.7808257,84.7446768,PM10,43,285,167
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",11-03-2026 15:00,24.75746,84.366208,SO2,1,20,12
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",11-03-2026 15:00,25.42742023,86.13886079,PM2.5,48,200,99
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",11-03-2026 15:00,26.80365,84.51954,SO2,3,11,6
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",11-03-2026 15:00,14.675886,77.593027,NO2,14,15,15
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB",11-03-2026 15:00,16.711754,81.092095,PM10,NA,NA,NA
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",11-03-2026 15:00,14.465052,78.824187,NO2,20,26,25
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",11-03-2026 15:00,16.5150833,80.5181667,PM10,57,160,95
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",11-03-2026 15:00,16.5150833,80.5181667,NH3,2,2,2
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",11-03-2026 15:00,16.5150833,80.5181667,SO2,2,3,3
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",11-03-2026 15:00,14.465052,78.824187,OZONE,13,16,14
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",11-03-2026 15:00,25.560083,87.553265,CO,61,94,81
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",11-03-2026 15:00,26.0881305,87.93840336,PM10,20,211,61
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",11-03-2026 15:00,27.308328,84.531742,NH3,1,4,1
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",11-03-2026 15:00,27.308328,84.531742,SO2,16,17,16
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",11-03-2026 15:00,27.308328,84.531742,CO,32,33,32
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",11-03-2026 15:00,26.63086,84.90051,NO2,3,6,4
India,Bihar,Munger,"Town Hall, Munger - BSPCB",11-03-2026 15:00,25.376776,86.471523,PM2.5,33,83,45
India,Bihar,Munger,"Town Hall, Munger - BSPCB",11-03-2026 15:00,25.376776,86.471523,PM10,33,80,43
India,Bihar,Munger,"Town Hall, Munger - BSPCB",11-03-2026 15:00,25.376776,86.471523,NH3,2,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB",11-03-2026 15:00,25.376776,86.471523,CO,20,40,36
India,Bihar,Munger,"Town Hall, Munger - BSPCB",11-03-2026 15:00,25.376776,86.471523,OZONE,9,10,10
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",11-03-2026 15:00,26.11442,85.39813,CO,20,66,33
India,Delhi,Delhi,"Alipur, Delhi - DPCC",11-03-2026 15:00,28.815329,77.15301,NO2,10,64,35
India,Delhi,Delhi,"Alipur, Delhi - DPCC",11-03-2026 15:00,28.815329,77.15301,OZONE,2,66,38
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",11-03-2026 15:00,28.647622,77.315809,PM2.5,80,371,260
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",11-03-2026 15:00,28.647622,77.315809,PM10,183,466,347
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",11-03-2026 15:00,28.647622,77.315809,NO2,NA,NA,NA
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",11-03-2026 15:00,28.647622,77.315809,NH3,1,2,1
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",11-03-2026 15:00,28.695381,77.181665,PM2.5,101,340,262
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",11-03-2026 15:00,28.4706914,77.1099364,OZONE,5,97,64
India,Delhi,Delhi,"Bawana, Delhi - DPCC",11-03-2026 15:00,28.7762,77.051074,PM2.5,93,441,290
India,Delhi,Delhi,"Bawana, Delhi - DPCC",11-03-2026 15:00,28.7762,77.051074,PM10,149,447,288
India,Delhi,Delhi,"Bawana, Delhi - DPCC",11-03-2026 15:00,28.7762,77.051074,NO2,7,61,27
India,Delhi,Delhi,"Bawana, Delhi - DPCC",11-03-2026 15:00,28.7762,77.051074,SO2,8,54,20
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",11-03-2026 15:00,21.258815,81.578979,NO2,26,45,37
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",11-03-2026 15:00,21.258815,81.578979,NH3,4,5,4
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",11-03-2026 15:00,21.219665,81.630094,PM10,30,138,79
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",11-03-2026 15:00,21.219665,81.630094,NO2,7,60,36
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",11-03-2026 15:00,21.219665,81.630094,CO,24,109,49
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",11-03-2026 15:00,21.237755,81.705301,PM2.5,42,77,57
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",11-03-2026 15:00,21.237755,81.705301,NH3,2,2,2
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",11-03-2026 15:00,21.371751,81.664929,PM2.5,28,111,60
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",11-03-2026 15:00,21.371751,81.664929,CO,10,19,13
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",11-03-2026 15:00,22.06631475,83.33820077,SO2,5,10,6
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",11-03-2026 15:00,26.2271665,84.3570427,SO2,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",11-03-2026 15:00,30.735567,76.775714,NO2,8,32,15
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",11-03-2026 15:00,21.194815,81.31477,PM10,17,49,35
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",11-03-2026 15:00,21.194815,81.31477,NO2,27,47,33
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",11-03-2026 15:00,21.194815,81.31477,NH3,1,2,1
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",11-03-2026 15:00,21.185571,81.343175,PM2.5,14,52,33
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",11-03-2026 15:00,21.185571,81.343175,OZONE,5,12,10
India,Bihar,Patna,"Samanpura, Patna - BSPCB",11-03-2026 15:00,25.596727,85.085624,NH3,9,12,9
India,Bihar,Patna,"Samanpura, Patna - BSPCB",11-03-2026 15:00,25.596727,85.085624,CO,64,112,80
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",11-03-2026 15:00,25.366336,87.117468,PM10,57,94,70
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",11-03-2026 15:00,25.366336,87.117468,NH3,3,3,3
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",11-03-2026 15:00,25.366336,87.117468,CO,49,60,56
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",11-03-2026 15:00,25.892357,86.590325,PM10,94,405,218
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",11-03-2026 15:00,25.892357,86.590325,CO,39,48,43
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",11-03-2026 15:00,21.224231,81.40835,CO,37,101,65
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",11-03-2026 15:00,22.08815,82.13737,SO2,11,34,18
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",11-03-2026 15:00,22.368195,82.746431,PM2.5,55,141,84
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",11-03-2026 15:00,22.12665,83.483212,PM2.5,49,251,134
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",11-03-2026 15:00,22.12665,83.483212,SO2,10,28,17
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",11-03-2026 15:00,24.952822,84.002396,NH3,2,7,3
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",11-03-2026 15:00,24.952822,84.002396,OZONE,12,37,17
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",11-03-2026 15:00,26.2271665,84.3570427,PM2.5,NA,NA,NA
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",11-03-2026 15:00,26.1403345,85.3650192,CO,46,64,53
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",11-03-2026 15:00,25.586562,85.043586,OZONE,8,30,9
India,Bihar,Patna,"Muradpur, Patna - BSPCB",11-03-2026 15:00,25.619651,85.147382,OZONE,14,94,62
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",11-03-2026 15:00,28.7256504,77.2011573,OZONE,12,304,240
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",11-03-2026 15:00,28.5512005,77.2735737,PM10,NA,NA,NA
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",11-03-2026 15:00,28.5512005,77.2735737,NO2,NA,NA,NA
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",11-03-2026 15:00,28.656756,77.227234,NH3,9,54,26
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",11-03-2026 15:00,28.656756,77.227234,OZONE,1,166,71
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",11-03-2026 15:00,28.615828,77.271992,NO2,40,134,74
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",11-03-2026 15:00,28.615828,77.271992,NH3,9,20,16
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",11-03-2026 15:00,28.615828,77.271992,SO2,54,59,57
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",11-03-2026 15:00,28.5627763,77.1180053,CO,16,112,64
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",11-03-2026 15:00,28.6811736,77.3025234,NO2,53,159,97
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",11-03-2026 15:00,28.6811736,77.3025234,SO2,3,31,15
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",11-03-2026 15:00,28.54246,77.191651,PM10,132,363,184
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",11-03-2026 15:00,28.54246,77.191651,NO2,5,92,41
India,Delhi,Delhi,"ITO, Delhi - CPCB",11-03-2026 15:00,28.628624,77.24106,PM2.5,72,309,203
India,Delhi,Delhi,"JNU, Delhi - DPCC",11-03-2026 15:00,28.540721,77.168544,NO2,9,55,33
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",11-03-2026 15:00,28.611281,77.237738,CO,8,135,34
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",11-03-2026 15:00,28.636429,77.201067,NO2,41,134,70
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",11-03-2026 15:00,28.636429,77.201067,CO,35,112,62
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",11-03-2026 15:00,28.636429,77.201067,OZONE,6,156,94
India,Delhi,Delhi,"Mundka, Delhi - DPCC",11-03-2026 15:00,28.684678,77.076574,PM2.5,80,358,246
India,Delhi,Delhi,"Mundka, Delhi - DPCC",11-03-2026 15:00,28.684678,77.076574,OZONE,5,72,40
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",11-03-2026 15:00,28.60909,77.0325413,PM2.5,50,333,106
India,Delhi,Delhi,"DTU, Delhi - CPCB",11-03-2026 15:00,28.7500499,77.1112615,NH3,7,9,9
India,Delhi,Delhi,"DTU, Delhi - CPCB",11-03-2026 15:00,28.7500499,77.1112615,SO2,29,34,32
India,Delhi,Delhi,"DTU, Delhi - CPCB",11-03-2026 15:00,28.7500499,77.1112615,CO,22,96,55
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",11-03-2026 15:00,28.498571,77.26484,PM10,84,208,148
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",11-03-2026 15:00,28.5710274,77.0719006,NO2,36,167,100
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",11-03-2026 15:00,28.530785,77.271255,NO2,33,148,91
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",11-03-2026 15:00,28.530785,77.271255,OZONE,5,184,92
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",11-03-2026 15:00,28.674045,77.131023,NO2,16,79,43
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",11-03-2026 15:00,28.58028,77.233829,NH3,13,17,15
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",11-03-2026 15:00,28.594004,76.909423,NH3,13,18,16
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",11-03-2026 15:00,28.73282,77.170633,CO,30,115,66
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",11-03-2026 15:00,28.60909,77.0325413,CO,34,73,54
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",11-03-2026 15:00,22.410802,73.097923,SO2,NA,NA,NA
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",11-03-2026 15:00,22.248853,70.776774,PM2.5,23,92,54
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",11-03-2026 15:00,22.248853,70.776774,NO2,8,67,26
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",11-03-2026 15:00,22.248853,70.776774,SO2,7,104,26
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",11-03-2026 15:00,22.248853,70.776774,OZONE,8,19,15
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",11-03-2026 15:00,21.217779,72.834787,PM10,31,292,133
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",11-03-2026 15:00,21.217779,72.834787,NO2,13,79,43
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",11-03-2026 15:00,21.217779,72.834787,NH3,2,7,4
India,Gujarat,Surat,"Science Center, Surat - SMC",11-03-2026 15:00,21.170046,72.795405,CO,59,103,89
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",11-03-2026 15:00,22.320153,73.216285,NO2,1,31,15
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",11-03-2026 15:00,22.320153,73.216285,CO,42,66,56
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",11-03-2026 15:00,21.755417,72.139056,OZONE,5,24,12
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",11-03-2026 15:00,23.163798,72.677768,PM2.5,26,173,81
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",11-03-2026 15:00,23.163798,72.677768,NH3,5,38,16
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",11-03-2026 15:00,23.243639,72.68994,PM10,55,163,112
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",11-03-2026 15:00,23.243639,72.68994,NH3,5,18,8
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",11-03-2026 15:00,23.243639,72.68994,OZONE,1,31,20
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",11-03-2026 15:00,23.221714,72.654328,PM10,65,352,129
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",11-03-2026 15:00,23.221714,72.654328,OZONE,4,78,44
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",11-03-2026 15:00,23.59315,72.372792,NO2,25,57,47
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",11-03-2026 15:00,20.362421,72.918013,OZONE,NA,NA,NA
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",11-03-2026 15:00,22.969611,72.6435,PM2.5,68,417,136
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",11-03-2026 15:00,22.969611,72.6435,NO2,28,190,101
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",11-03-2026 15:00,22.969611,72.6435,NH3,2,16,8
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",11-03-2026 15:00,22.969611,72.6435,CO,12,121,32
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",11-03-2026 15:00,30.379589,76.778328,NO2,8,12,10
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",11-03-2026 15:00,30.379589,76.778328,NH3,7,8,8
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",11-03-2026 15:00,28.3419248,77.319699,NO2,19,21,20
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",11-03-2026 15:00,28.806223,76.141105,CO,14,22,20
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",11-03-2026 15:00,23.002657,72.591912,CO,6,66,31
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",11-03-2026 15:00,23.002657,72.591912,OZONE,43,106,82
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",11-03-2026 15:00,23.020509,72.579261,PM2.5,39,128,82
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",11-03-2026 15:00,23.020509,72.579261,PM10,95,241,151
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",11-03-2026 15:00,23.020509,72.579261,SO2,11,65,25
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",11-03-2026 15:00,23.016834,72.625775,NO2,36,366,147
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",11-03-2026 15:00,23.016834,72.625775,SO2,7,107,49
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",11-03-2026 15:00,23.041137,72.456691,PM2.5,72,233,162
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",11-03-2026 15:00,28.593883,76.270653,NH3,5,8,6
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",11-03-2026 15:00,28.2068,76.7997,NO2,16,56,42
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",11-03-2026 15:00,28.39072,77.30059,PM2.5,181,202,194
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",11-03-2026 15:00,28.39072,77.30059,PM10,129,136,133
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",11-03-2026 15:00,28.4417,77.3217,PM2.5,103,103,103
India,Delhi,Delhi,"Pusa, Delhi - DPCC",11-03-2026 15:00,28.639652,77.146275,PM2.5,85,322,189
India,Delhi,Delhi,"Pusa, Delhi - DPCC",11-03-2026 15:00,28.639652,77.146275,CO,48,114,81
India,Delhi,Delhi,"Pusa, Delhi - IMD",11-03-2026 15:00,28.63611,77.173332,PM10,102,309,189
